cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive
1.1633119,1.1952565,14.5010349,66.3259697,66.4555336,53.4449056,29.4042028,16.1657332,17.9852547,69.3229557,42.2423129,34.9726481,18.9867098,14.2837768,52.4364992,3.4823896,37.3713256,9.9326396
1.3732614,1.396843,17.5949966,62.3940562,68.3827115,51.584187,26.7561944,12.5251809,16.8809512,67.9155033,41.5614601,39.8136324,21.7120126,17.8678257,56.5278331,4.034902,36.9009067,17.921227
1.9093464,1.8637242,20.068064,67.7520232,69.0811514,62.3384668,29.1068734,13.539044,16.4617138,67.3866989,41.2861151,40.3978225,24.4948101,20.280238,49.1502578,4.1374586,32.4181059,18.0090322
0.9173801,0.9545493,8.7928929,76.4202104,76.8175023,73.2081028,25.0930257,24.0718967,22.3321636,65.7773382,36.8516115,49.9423256,12.4136764,8.3031875,63.3518988,8.0019593,36.4137449,5.3775756
3.5699369,3.7065695,34.4614841,69.7029837,69.9505882,64.7671974,18.8736371,16.5194919,15.4327084,62.783862,34.3140314,54.0511956,40.8131051,34.5296559,66.3696488,3.4912822,37.1069607,31.9313934
0.8295763,0.9508919,9.3253677,79.1975827,79.1813394,72.9775162,21.1325787,27.0098249,19.7770794,63.9943835,33.9728932,51.6399811,12.0635399,9.1066342,64.4517785,8.3515483,37.5814774,5.9837752
4.89766,5.1172782,40.3129504,72.4722322,72.5787398,72.5902,18.1866083,37.3644232,17.7864889,59.0699401,31.7087776,53.2572013,46.9232433,39.8389423,76.5783855,4.2137117,36.8883483,33.3486019
2.470789,2.51418,36.2120232,70.4143528,69.2682062,67.6054549,18.5461806,33.2432122,16.3647027,60.5476426,32.8489592,49.957042,42.4474653,36.8594484,74.1631786,4.4007199,36.5172842,32.0927608
2.0327357,1.9854184,20.8981986,58.5709933,61.9960637,54.0811261,27.2561626,8.1779578,14.4755518,66.3762744,39.6691577,43.7078199,27.1106408,20.9630014,52.2844367,3.7625291,40.4040101,21.4970529
1.2350345,1.2253086,16.8373626,72.1543026,74.7638885,58.4099737,24.976984,21.3970184,20.7535734,64.7203162,39.1075764,51.9707514,22.0715277,16.9747754,65.1374687,4.0465108,39.96035,12.8516209
4.804818,4.8783522,43.4995288,63.9190203,64.4007778,56.5185522,19.002544,8.6689772,16.9583289,58.8395415,29.2944708,49.1042451,50.631854,43.991617,59.1535351,2.502591,36.5872329,34.9998799
0.8871671,0.869004,16.0943506,73.2621968,74.7142567,65.4352612,18.9494356,65.4192852,30.0222376,66.7610506,31.0340585,46.3548179,19.2528564,15.4144116,85.0272068,4.0568871,32.7437123,15.587187
1.3702466,1.4145692,17.8613851,68.6454653,69.6733501,64.4860648,26.0056267,11.5942616,17.6298662,68.5614437,36.8466419,42.8101913,22.0810318,17.7679311,51.1608564,5.1474952,34.6011499,13.7762262
3.2002614,3.3148681,37.5609713,70.5618077,69.6376447,64.6522134,17.2951962,17.4677516,19.4384179,58.3256385,27.1975671,52.1249855,42.9347614,37.4872197,66.5762516,2.8932682,35.0550614,31.3451296
1.743072,1.7575576,19.2384449,56.7106907,63.1346793,56.8368351,25.8832053,8.4099656,15.414933,65.3748661,40.0458472,38.5635407,24.6569287,19.3457336,51.6275188,2.9030878,39.4891602,20.0269031
0.8905257,0.8943625,8.7283641,64.6105531,66.0457687,64.6430729,29.9825594,5.1344145,11.9676132,71.4541817,47.081771,39.4223969,11.6722548,7.8024588,38.1877715,5.4645972,36.8073857,6.9676685
1.8509043,1.9108931,19.6318544,60.2591709,62.0803809,61.1384213,30.1420652,5.6754906,12.7683713,66.1892151,42.1215182,37.5089456,25.7263066,20.5533755,43.1020679,4.2813511,29.9544469,29.8153995
2.0233864,2.0372768,23.6864664,70.9477156,72.3404,66.758955,27.5601027,9.3187161,17.4193261,66.3473505,37.9167961,43.5652111,29.4632456,24.6324963,51.3895667,5.2006155,31.3928327,18.2709966
2.6453684,2.6941146,27.7184574,71.1446312,69.347694,63.5972928,22.3631918,15.0425731,16.7125107,62.6296523,34.9705875,52.791074,32.2913385,25.9063063,64.8594281,3.7561982,33.290114,17.8833701
1.1574827,1.1723076,14.4290385,73.4720158,74.527007,60.6890413,26.0368608,21.3151851,19.1678882,64.2728806,41.400894,49.9295914,19.7506936,14.4579225,64.4668342,4.8750877,41.4491986,12.2563701
1.4302172,1.4395586,10.8780464,69.3500092,70.4903624,68.5339912,29.9115175,12.1953776,17.6658898,65.0965183,42.4737862,39.396237,15.8084537,11.0820835,45.7955052,7.6490576,38.6065817,7.3728776
0.9466455,0.9395953,14.1707663,74.9573796,76.143267,69.2279103,23.9840343,65.5422434,29.6819619,69.1154719,34.6199577,47.6313027,16.9194037,13.3503664,85.775114,4.9004367,32.3446169,9.8604216
1.4962224,1.5193898,16.5223026,61.1112378,65.5004145,49.9090848,30.3536783,6.0717022,16.5661175,66.9595774,43.7236079,37.9979601,21.5180829,16.2082159,47.386107,4.1042576,38.9523208,14.6586345
1.4681775,1.5094959,17.7453854,67.6959148,69.4646627,64.5039691,25.8516074,11.3593871,18.6914491,68.733546,37.5628857,41.2077052,22.9243471,17.9988181,51.1007516,5.3278042,35.7098188,16.0081907
0.7640439,0.8105181,10.3686611,61.7842014,61.7576983,57.4354517,28.2124572,10.8809622,15.449895,69.9611337,42.3946654,39.2769535,13.968884,9.4199428,47.8234584,5.470561,42.2036084,4.7545939
1.5857366,1.6120098,20.0616807,67.5868591,67.7856638,60.4382986,27.6682011,12.0709513,17.5364272,67.2246446,41.5122423,42.6676009,25.2267375,20.7278969,48.4429362,4.8212372,30.6997451,15.4285169
1.6700636,1.5241492,20.8067306,69.3309501,74.158845,73.644726,18.713292,23.6528208,23.2329345,68.0018063,32.3108707,45.4020422,22.8008089,19.1607685,67.478355,4.7945205,38.5654886,22.3684211
1.3314241,1.3638916,15.091755,66.7518052,67.906369,61.595544,29.1934544,10.4749917,17.0880211,70.2265806,42.5727764,42.7613876,20.039747,14.8716887,53.9503773,3.1886862,32.85604,11.9195157
1.3277606,1.3661266,12.7297899,56.5416395,57.5956574,52.6250312,30.8528112,2.264647,11.431151,68.5627313,45.6125276,31.1314748,16.4758486,11.9320252,28.9750504,4.7065525,37.5596035,6.6129118
5.3698735,5.5743817,41.4477223,65.236742,66.2613741,54.5800228,20.1172568,16.3751516,20.1384757,58.8119263,28.4034182,51.2413493,49.3299014,41.666667,62.3764476,2.7605112,42.0550239,35.2703885
2.118934,2.1723244,20.3899013,70.0236098,71.6635432,61.8612487,25.8859189,23.245842,17.2300393,67.4547858,33.8328056,49.432813,25.9064824,20.4484638,70.1614678,2.790002,32.686049,15.7683607
2.2484829,2.2161949,23.0417987,64.0409628,69.0125366,56.5929334,28.5622394,12.1875576,15.7396981,67.6373089,39.1245808,40.687004,28.245989,23.2336996,52.6304035,3.6680582,37.0302061,19.1760947
0.9578747,1.0572837,13.5320807,75.8869432,77.0900995,70.5561991,24.9412315,25.218052,21.8957184,67.4583273,38.310449,44.7134217,16.1706933,12.6681433,66.0431248,4.1788118,35.508889,9.817686
2.3569081,2.4836278,31.7185359,71.9723369,72.5487684,70.0479473,15.8410985,21.0615599,17.2871761,63.1329294,23.8673131,54.2532156,35.7192871,31.5367554,67.0119006,2.520507,32.1625344,18.0167598
1.5423983,1.5303292,13.054753,56.1227354,61.933645,56.7337075,28.8171266,6.6476527,14.9247528,66.3852931,41.0000633,37.2952009,18.8757738,13.4645376,45.8247749,3.2225203,41.6756234,14.8102345
1.3735031,1.3306668,14.137905,66.720805,68.392694,56.4763103,29.5242861,16.400936,18.9450846,70.010778,41.7188415,36.6539308,18.6234144,14.0348328,51.7406491,3.5952659,36.3687062,11.8755667
1.8012213,1.9470833,22.7507647,82.5716289,79.1806887,83.4544478,13.570024,59.3294825,23.1460007,57.8864774,21.7038926,59.3416809,29.1044957,23.9967098,85.296146,6.1969335,36.5914316,20.0094134
1.7190232,1.6425688,20.390039,79.3760853,75.0381322,71.1742944,21.5713247,61.2595812,26.7663227,63.9755268,32.6506725,57.2952158,25.7800359,20.4232965,85.3909878,3.5173733,42.5921726,20.3340427
1.2825528,1.3284454,16.7938512,75.4003701,74.3195967,74.4116436,14.7356721,49.7488047,23.7077433,60.7158721,24.5758184,52.0090384,20.4822211,17.1699951,82.6676907,4.4974874,36.5989848,19.9795082
3.4107326,3.4966873,33.0706114,69.5858571,70.2251508,65.213234,19.6594127,16.884602,14.0893903,62.9540542,35.0879758,54.3551131,39.2676728,33.0767332,65.7185625,3.3186219,36.925823,32.5706897
1.302698,1.3941012,21.5780412,77.9598046,77.4218482,68.7395145,23.2431021,58.0931829,24.5140131,67.9363641,34.8823409,61.0202607,24.1468928,18.8264015,85.8854766,2.6424441,47.414877,15.0423856
2.0253042,2.0414775,21.2055478,59.4836797,62.271418,53.5362859,25.3399313,16.6930816,20.5650235,64.0669463,34.610794,40.5930021,28.8553093,21.9660766,59.7698079,3.7187849,38.2154951,27.9639134
1.1133814,1.155428,17.0253945,73.8488475,76.7598166,63.6598149,23.0565704,52.0429778,26.5385075,64.8485965,33.8525892,50.3739521,20.3841727,15.2550521,83.065373,3.7637928,37.9600751,10.1053176
2.3706683,2.3706683,25.829009,55.8464448,59.1867427,52.6361229,25.3925151,10.8211022,15.4728753,63.7043976,34.7643138,44.2303946,32.8446488,26.629948,58.0083956,3.0631463,36.3337809,34.4796262
2.1765495,2.2416371,26.9141989,67.0684085,68.7151787,58.9102156,29.0235723,11.6729523,15.8629289,65.5774959,36.7940184,45.413973,32.4274279,26.3216917,54.0239111,3.0211785,37.4322297,22.8748795
1.0340058,1.0710291,14.5092402,73.6723924,74.4783936,68.3330235,22.1768134,65.0877927,25.7541615,66.1463649,35.2760443,44.4492277,17.8516621,13.7525012,85.4461971,6.7431201,32.6953574,8.9214701
1.8179044,1.8543789,21.3764175,64.8196721,66.792851,61.6513654,24.2872796,12.8229127,14.9078459,66.6993902,39.7339025,47.4251001,26.2964848,21.2035083,60.0227515,4.282984,35.6676098,24.424308
1.2863073,1.2990508,14.7466037,67.062078,70.0663375,55.0017833,26.4828515,10.305811,17.193845,67.1915689,37.4018541,41.3467781,19.0548988,14.3014531,54.7064516,2.7826134,37.1231029,10.771216
0.9627961,0.9635228,13.5245303,76.1412518,77.1753948,71.667237,22.0516164,66.4168005,29.7272931,67.708185,34.0871952,48.9818183,16.643758,13.1433991,85.7566045,5.8006816,31.3272409,12.5000094
2.0502507,2.0876541,26.1841702,68.1356857,69.5929152,59.2538882,30.1542388,11.7090675,16.6933992,66.1775201,38.2840844,44.3584809,31.7416899,25.9619707,52.4371944,3.6329983,37.5628482,24.2533455
1.0317903,1.0914927,12.6582114,77.0462113,75.1802523,73.0350391,23.5924607,27.4064739,21.0419313,65.8497613,33.1047525,50.182864,16.1630022,12.2383558,64.3582221,14.4976237,39.5020113,7.6339009
0.8581928,0.9381902,13.229396,77.8650386,76.9869158,71.7068746,22.0711321,66.8738162,23.8295065,67.7826778,32.5731388,49.1076615,16.8668986,13.1132205,86.21084,5.4775716,31.7272818,5.925242
1.4100519,1.4640809,18.6594541,65.8601843,69.4231036,55.9954475,29.7696245,12.0261873,14.7475222,66.829471,36.5670116,41.2482313,22.9533779,18.1779586,50.0911771,2.7290078,39.3023497,12.7760373
1.4343703,1.5102255,9.9464192,76.9943501,75.8646337,78.7765427,25.469009,18.3915171,14.9072056,66.668704,37.7384973,45.5833182,14.8388426,10.2650488,54.1599046,10.1336709,40.8397469,3.6504384
1.1912962,1.2404954,18.0438815,63.7019337,68.6824197,52.7687967,24.8247421,13.0512994,16.642096,68.936521,41.8305002,40.9638733,22.8046983,18.4709514,56.7321289,3.6172661,38.2627092,16.6491017
2.1435376,2.2414502,28.409429,66.6861092,68.4329411,59.9280167,26.7864549,11.2035095,15.5255778,65.3324677,34.9160415,47.5116381,33.8817443,27.9814151,55.9896003,2.8284195,35.7288315,20.780852
0.9465435,0.9513681,16.1702595,73.618424,74.8066671,68.1159277,21.6318842,61.549004,29.719502,69.314683,34.0757208,45.4859618,19.7695036,15.7978973,85.1830864,4.4658815,32.6071628,10.4838608
5.2588025,5.3814998,40.2378233,63.5410479,67.4053541,53.7965675,20.0763597,10.3444054,16.6599397,59.9029992,30.0935992,51.0417185,47.8897336,40.3274074,59.7595404,1.7283822,39.7195053,39.7576504
1.2994338,1.3414558,11.966583,58.1939533,62.634592,54.6681424,30.4737111,2.523688,12.88045,68.5405046,44.4945809,32.7412471,15.7182106,11.5188395,30.5567311,4.3559071,36.477131,6.6326893
3.9253393,4.0483422,38.2813161,73.9980323,71.4876189,68.6968074,20.1758007,52.6921357,21.2042804,57.4071548,27.3978126,57.1207076,44.1147501,37.7961857,83.7497093,4.4150988,36.7935556,22.5008285
1.9765569,2.0145639,19.5794152,77.7987083,76.9243445,74.3355753,18.3238276,58.068774,25.9516153,60.1650541,29.53149,56.2708786,23.8113705,19.224298,83.578744,5.5938338,37.6908514,17.3170732
1.0724531,1.0739789,8.1399788,59.5254595,61.5907649,58.0963927,30.8269889,9.710417,16.810554,66.6610081,43.767218,34.6880628,12.8822514,7.9794321,44.0807127,4.5087187,38.4475968,6.9322413
3.133505,3.2214971,32.198773,61.5595805,64.6130858,53.7709945,21.7747407,18.7791115,20.0974344,61.4924237,30.7304019,50.3004512,40.1398198,32.7362385,64.987381,2.4437487,41.7889893,37.606019
1.3363802,1.4214889,17.4954266,79.85352,75.8580119,81.4451277,16.5392045,56.6050544,22.2456244,62.2335646,25.6684484,56.1077071,21.7716212,17.3699781,83.4975112,6.8232047,34.0418453,15.1307654
1.5642501,1.6863683,21.7040688,78.1833312,80.1532771,69.2214795,21.1964196,56.0260578,24.4254119,63.7879129,30.7032675,63.5734094,24.1907927,18.5258587,86.2569383,3.1782442,44.2378233,19.1079897
1.844285,1.8509623,18.8899176,66.7269753,66.8660571,62.4862254,28.4793679,14.0344615,17.470872,67.0893376,42.102799,36.5225196,23.8384274,18.6567663,49.1292791,3.9044652,31.3742977,19.2222359
0.7809007,0.8147055,10.1954809,63.4847351,64.1365823,61.4764159,30.5662113,8.2693763,12.548296,70.2136098,45.248666,40.7385334,13.8640573,10.0644255,46.8511616,5.1437515,37.1280148,9.8047924
7.0576803,7.1726694,44.0644332,63.0315368,64.8359959,53.4332209,21.1408914,11.0816214,17.349098,59.2643308,28.5706301,53.4083735,53.2311335,45.899614,62.6318099,2.2846216,42.0502316,44.7938347
4.3172902,4.6077106,39.8023728,63.2346347,63.6000789,60.7426593,22.0683584,6.3486328,14.1385472,58.5953392,31.4477539,47.2863805,47.8725823,40.6200232,50.2726532,3.207936,32.5646431,36.8852772
1.3251591,1.407396,13.5677439,62.9241812,65.5160298,55.5884416,29.2218372,6.5391209,13.5116994,67.192293,42.5011688,34.4012951,17.3635121,12.7564658,41.3585227,3.1084883,38.0345179,12.0629413
1.1993274,1.1866061,16.5543483,64.9954822,67.2347436,51.9445962,27.6651526,11.267713,16.067409,69.426829,39.3570922,40.8431049,21.5306997,16.5795473,57.7706512,4.284829,36.9113405,12.4194276
4.4647926,4.5040526,41.5675203,64.9156587,65.9210729,56.4184348,19.0962267,9.6279775,18.3386907,59.637485,29.0755922,49.2333478,48.7214999,42.3076977,59.2759392,2.3761722,37.0634618,33.7973771
0.5049925,0.5514438,9.4184639,77.9182734,77.4905452,79.0156506,22.0121015,32.8778981,20.4625564,61.4062304,34.9253574,45.9470064,11.9231369,8.2544794,62.4220139,6.631737,36.2913141,5.3225806
0.945537,1.0225192,10.3069667,76.9880028,74.3434829,81.1620304,23.5748922,13.3572799,16.2169949,68.0921625,38.2445469,46.3745464,14.4002406,10.47543,47.5927274,9.6561614,34.6371271,4.5342915
2.0391391,2.1238991,22.0877421,73.6764361,70.3262484,72.2913988,27.6282318,14.3465216,14.5235075,62.7944955,32.4019024,47.9483149,28.0352229,23.0210765,56.8326145,4.2685144,30.6668829,13.0525669
1.23196,1.2576306,15.847724,66.6806049,67.370541,57.4889239,23.6068703,14.8004543,18.6256928,68.6424905,39.2481206,40.7800995,20.0041083,15.3672574,60.2115846,2.9987188,34.4492198,12.8980255
3.5711862,3.6371688,29.5534993,65.7785859,62.634442,63.9561637,28.2602451,4.7862608,12.8613582,62.5444598,33.8007797,41.5199822,34.6494955,28.3817464,44.8706946,2.8220427,31.0058707,25.0877515
1.6124755,1.5959683,23.6301617,69.8729366,72.4509671,65.9868062,25.4770877,11.0293636,20.8783256,64.8112405,37.0068547,41.8916862,27.2199594,22.3385978,49.2152945,5.5623055,28.8965918,16.935655
1.145817,1.1592259,11.8036542,71.1828039,71.5400788,61.4154476,28.4883337,16.4218303,18.3904642,66.2621324,42.5609384,45.2019611,16.1932016,11.3690084,57.4050054,4.5612842,40.7437233,6.9521352
1.8460976,1.8727192,25.428302,70.9644779,69.586073,66.8317053,19.4910388,55.0602579,23.6298594,59.0006159,29.4784971,50.9300899,31.0384847,25.6938751,82.9440595,4.7693737,35.1271142,27.167493
1.1760019,1.1958006,14.8962703,68.8552938,68.5632831,66.67715,26.9276335,46.2697789,19.1568808,63.0811415,36.8857335,45.2711785,18.2489408,14.2788619,76.6833794,6.1242607,35.9318815,14.7429187
3.3400212,3.4488156,34.5465353,80.8516121,79.2985106,73.9147086,13.3604561,62.710324,29.7347749,56.8687634,24.7297384,63.4829948,40.3208396,34.0693416,87.8893024,4.5733559,40.3209157,24.8983217
1.18387,1.2177195,19.5830803,66.8526629,65.2378619,57.8924672,29.7837844,13.2689311,15.6269097,69.3754974,42.3838961,38.9488382,22.5786848,18.2074149,48.7671569,4.5963461,30.9957781,13.8968075
1.3101687,1.2776861,10.3394245,70.2601742,72.1825574,66.9891319,28.8379797,10.7648918,16.2866267,65.2987045,41.7974938,40.9337038,15.4635181,10.1730393,43.8612701,7.301459,37.5605984,6.3114908
1.7145123,1.7090192,23.2763595,69.6558934,72.8506567,65.2564391,26.3391102,10.8998628,20.8142735,65.4882089,37.3516408,42.4711701,28.4629209,23.2150573,50.1380208,5.628643,29.9275372,15.4461661
1.6574986,1.5827432,17.876009,61.250991,65.0820913,52.3731768,29.6997601,7.961037,16.0883575,68.3410045,38.3394022,41.9172409,24.2237492,18.1150264,49.8803104,3.3864462,38.3582002,16.6256363
2.7399763,2.7647276,26.7337946,64.2160252,68.3393352,56.1558991,29.3273515,7.8320424,14.3108059,66.6979075,35.3091155,45.1867382,32.0163263,25.1499631,52.0887136,2.6146286,36.8801218,16.7086513
3.2089222,3.2805299,31.4758154,73.7292427,72.5305891,71.9968944,21.3176617,32.6472634,15.0176342,61.0191202,32.6890651,51.1404236,38.2930504,31.5920457,71.9401482,5.2580236,33.495412,18.7639303
1.4051965,1.4493759,13.4787286,70.8756742,72.4864122,66.8144946,20.3491056,63.968268,27.9244776,66.8056219,35.9631544,45.3063097,16.5860453,13.1197356,84.5911259,4.8554324,34.6472719,10.5369985
4.6749972,4.76206,35.3896623,66.7994732,68.8246375,59.2717659,22.80486,16.8003671,16.4663183,60.474465,30.4307215,52.441031,43.6043754,35.7155762,64.5192546,3.5004054,38.4325242,27.7080356
1.7572565,1.7334267,15.9887595,62.8985225,65.7781722,49.4863496,30.3169236,6.8781559,17.6406079,71.1303776,43.5728005,37.2145783,21.3485283,16.230897,46.2105534,3.4936918,40.7500459,11.7788829
1.0786989,1.1460224,13.2555355,76.2778265,75.3976793,70.0610411,21.0314033,66.8329256,26.048255,67.7904087,33.1430043,48.1401473,17.4806609,13.3925302,87.0411936,5.4365549,34.4449831,7.6271632
1.0022626,1.0614795,16.5348071,76.8128761,77.0931976,67.4468498,19.2573923,64.3948371,28.1013334,67.7711969,32.3112438,51.8729818,20.4827833,16.5937668,87.0753388,5.7747937,33.6372722,10.5892647
1.0880783,1.1012759,9.9639595,76.0947441,75.8895781,72.6086753,24.1179013,28.7695303,20.7354358,65.5369259,37.5837556,49.3172604,14.4202871,9.7428114,62.0066126,7.1486733,39.2592556,7.8134284
0.9702789,1.0559968,16.1360687,62.9885456,65.9924967,51.2555821,27.6072703,15.6326756,17.0254506,69.0531052,38.5675058,38.3078053,20.0584761,15.5886245,55.9463009,3.9726395,34.6763641,12.8116432
1.4297836,1.4584721,15.8325355,57.4279945,58.7858435,54.3279542,27.5440517,6.2033246,11.1241017,65.8727298,43.3223659,34.1819802,18.125937,13.6955698,45.4254365,4.0372652,34.6869195,17.3727906
1.6968907,1.6805806,11.7494427,75.0668279,73.4047243,80.3513975,26.3854627,7.8406961,13.1061799,66.5983733,36.920306,42.7004894,17.1558,12.106181,46.5985807,8.6222189,37.3400426,7.5220973
1.0850423,1.1139602,9.8642667,76.7470427,75.7595574,73.4669157,24.7074761,27.1363678,20.3234793,66.9773551,39.5726669,49.5620239,14.2067686,9.7689512,59.0630427,7.0036456,38.9799098,6.7120047
0.9322878,0.9575584,14.9791795,70.0441661,70.9088175,66.7702048,24.0801511,59.5437625,25.4304235,71.6828653,35.2104323,46.450593,17.3956231,13.3797505,83.5947752,4.1734634,34.9917973,6.9286936
1.2920857,1.3714508,11.2903205,61.1751899,64.074262,58.8660519,31.3292361,4.4354994,15.8264547,69.9124945,45.5763932,36.4105042,16.6945481,11.3389039,34.4812171,3.633969,34.8948699,7.7235835
0.7615676,0.7187227,14.2387532,76.8093907,75.6740694,77.3521203,19.2438721,59.0273359,25.0926767,59.4039922,29.7422009,56.1033262,16.8217847,14.0297911,82.6867844,6.4114556,31.8181744,12.4160933
0.9029278,0.88801,8.2071964,62.5907161,65.6562378,63.2885127,29.6801337,5.7169621,12.2724744,69.9574858,45.2997437,40.0936872,12.6890249,8.7213648,40.4548294,5.2978582,41.0500724,7.4970511
1.2204595,1.2323648,10.7039259,63.6268045,64.2362242,63.395563,27.6705584,5.5618552,12.0702777,67.9140578,42.3068187,38.1993415,14.2341227,9.3499507,41.1546102,5.1419999,38.722421,6.2829473
